,연도,날짜,시간,경기,게임센터,하이라이트,TV,라디오,구장,비고,시리즈
856,2019,,13:00,SKvs한화,,,,,대전,기타,1
857,2019,03.15(일),13:00,두산vs삼성,,,,,대구,기타,1
858,2019,,13:00,LGvsNC,,,,,창원,기타,1
859,2019,,13:00,롯데vsKIA,,,,,광주,기타,1
860,2019,,13:00,KTvs키움,,,,,고척,기타,1
861,2019,,13:00,SKvs한화,,,,,대전,기타,1
862,2019,03.16(월),13:00,KTvs삼성,,,,,대구,기타,1
863,2019,,13:00,두산vsNC,,,,,창원,기타,1
864,2019,,13:00,LGvsKIA,,,,,광주,기타,1
865,2019,,13:00,SKvs키움,,,,,고척,기타,1
866,2019,,13:00,롯데vs한화,,,,,대전,기타,1
867,2019,03.17(화),13:00,KTvs삼성,,,,,대구,기타,1
868,2019,,13:00,두산vsNC,,,,,창원,기타,1
869,2019,,13:00,LGvsKIA,,,,,광주,기타,1
870,2019,,13:00,SKvs키움,,,,,고척,기타,1
871,2019,,13:00,롯데vs한화,,,,,대전,기타,1
872,2019,03.19(목),13:00,롯데vsLG,,,,,잠실,기타,1
873,2019,,13:00,삼성vsSK,,,,,문학,기타,1
874,2019,,13:00,KIAvsKT,,,,,수원,기타,1
875,2019,,13:00,두산vs키움,,,,,고척,기타,1
876,2019,,13:00,NCvs한화,,,,,대전,기타,1
877,2019,03.20(금),13:00,롯데vsLG,,,,,잠실,기타,1
878,2019,,13:00,삼성vsSK,,,,,문학,기타,1
879,2019,,13:00,KIAvsKT,,,,,수원,기타,1
880,2019,,13:00,두산vs키움,,,,,고척,기타,1
881,2019,,13:00,NCvs한화,,,,,대전,기타,1
882,2019,03.21(토),13:00,두산vsLG,,,,,잠실,기타,1
883,2019,,13:00,KIAvsSK,,,,,문학,기타,1
884,2019,,13:00,NCvs삼성,,,,,대구,기타,1
885,2019,,13:00,한화vsKT,,,,,수원,기타,1
886,2019,,13:00,롯데vs키움,,,,,고척,기타,1
887,2019,03.22(일),13:00,LGvs두산,,,,,잠실,기타,1
888,2019,,13:00,KIAvsSK,,,,,문학,기타,1
889,2019,,13:00,NCvs삼성,,,,,대구,기타,1
890,2019,,13:00,한화vsKT,,,,,수원,기타,1
891,2019,,13:00,롯데vs키움,,,,,고척,기타,1
892,2019,03.23(월),13:00,한화vs두산,,,,,잠실,기타,1
893,2019,,13:00,LGvsSK,,,,,문학,기타,1
894,2019,,13:00,키움vsNC,,,,,창원,기타,1
895,2019,,13:00,롯데vsKT,,,,,수원,기타,1
896,2019,,13:00,삼성vsKIA,,,,,광주,기타,1
897,2019,03.24(화),13:00,한화vs두산,,,,,잠실,기타,1
898,2019,,13:00,LGvsSK,,,,,문학,기타,1
899,2019,,13:00,키움vsNC,,,,,창원,기타,1
900,2019,,13:00,롯데vsKT,,,,,수원,기타,1
901,2019,,13:00,삼성vsKIA,,,,,광주,기타,1
902,2019,"0,9",,,,,,,,,
903,2019,"0,9",,,,,,,,,
904,2019,03.23(토),14:00,한화4vs5두산,리뷰,하이라이트,K-2T,,잠실,-,"0,9"
905,2019,,14:00,KT4vs7SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
906,2019,,14:00,키움7vs4롯데,리뷰,하이라이트,SPO-T,KNN-RPM-R,사직,-,"0,9"
907,2019,,14:00,삼성0vs7NC,리뷰,하이라이트,S-T,KNN-RDM-RGM-R,창원,-,"0,9"
908,2019,,14:00,LG2vs0KIA,리뷰,하이라이트,M-T,,광주,-,"0,9"
909,2019,03.24(일),14:00,한화11vs1두산,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
910,2019,,14:00,KT3vs6SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
911,2019,,14:00,키움2vs6롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
912,2019,,14:00,삼성4vs3NC,리뷰,하이라이트,SS-T,KNN-RDM-RGM-R,창원,-,"0,9"
913,2019,,14:00,LG9vs3KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
914,2019,03.26(화),18:30,키움2vs7두산,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
915,2019,,18:30,LG6vs3SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
916,2019,,18:30,삼성2vs7롯데,리뷰,하이라이트,MS-T,T-RKNN-RPM-R,사직,-,"0,9"
917,2019,,18:30,KT8vs9NC,리뷰,하이라이트,,KNN-RGM-R,창원,-,"0,9"
918,2019,,18:30,한화13vs7KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
919,2019,03.27(수),18:30,키움2vs3두산,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
920,2019,,18:30,LG1vs2SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
921,2019,,18:30,삼성23vs4롯데,리뷰,하이라이트,MS-T,T-RKNN-RPM-R,사직,-,"0,9"
922,2019,,18:30,KT1vs4NC,리뷰,하이라이트,,KNN-RGM-R,창원,-,"0,9"
923,2019,,18:30,한화4vs9KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
924,2019,03.28(목),18:30,키움5vs4두산,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
925,2019,,18:30,LG1vs3SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
926,2019,,18:30,삼성12vs7롯데,리뷰,하이라이트,MS-T,T-RKNN-RPM-R,사직,-,"0,9"
927,2019,,18:30,KT2vs6NC,리뷰,하이라이트,KN-T,KNN-RGM-R,창원,-,"0,9"
928,2019,,18:30,한화4vs6KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
929,2019,03.29(금),18:30,롯데1vs2LG,리뷰,하이라이트,SPO-2T,KNN-RPM-R,잠실,-,"0,9"
930,2019,,18:30,두산3vs2삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
931,2019,,18:30,KIA3vs6KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
932,2019,,18:30,SK5vs2키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
933,2019,,18:30,NC0vs9한화,리뷰,하이라이트,MS-T,TJ-RKNN-RTM-R,대전,-,"0,9"
934,2019,03.30(토),17:00,롯데7vs1LG,리뷰,하이라이트,SPO-2T,KNN-RPM-R,잠실,-,"0,9"
935,2019,,17:00,두산4vs2삼성,리뷰,하이라이트,SS-T,T-R,대구,-,"0,9"
936,2019,,17:00,KIA2vs6KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
937,2019,,17:00,SK1vs3키움,리뷰,하이라이트,KN-T,S-R,고척,-,"0,9"
938,2019,,17:00,NC5vs13한화,리뷰,하이라이트,MS-T,KNN-R,대전,-,"0,9"
939,2019,03.31(일),14:00,롯데5vs6LG,리뷰,하이라이트,SPO-2T,KNN-RPM-R,잠실,-,"0,9"
940,2019,,14:00,두산9vs4삼성,리뷰,하이라이트,SS-T,T-R,대구,-,"0,9"
941,2019,,14:00,KIA4vs2KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
942,2019,,14:00,SK8vs7키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
943,2019,,14:00,NC6vs3한화,리뷰,하이라이트,MS-T,KNN-R,대전,-,"0,9"
944,2019,04.02(화),18:30,KT0vs9두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
945,2019,,18:30,롯데5vs0SK,리뷰,하이라이트,MS-T,KNN-RPM-R,문학,-,"0,9"
946,2019,,18:30,KIA4vs1삼성,리뷰,하이라이트,KN-T,T-R,대구,-,"0,9"
947,2019,,18:30,키움8vs6NC,리뷰,하이라이트,SS-T,KNN-RGM-R,창원,-,"0,9"
948,2019,,18:30,LG2vs6한화,리뷰,하이라이트,SPO-TD-CMB,TJ-RTM-R,대전,-,"0,9"
949,2019,04.03(수),18:30,KT1vs5두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
950,2019,,18:30,롯데3vs1SK,리뷰,하이라이트,MS-T,KNN-RPM-R,문학,-,"0,9"
951,2019,,18:30,KIA3vs6삼성,리뷰,하이라이트,KN-T,T-R,대구,-,"0,9"
952,2019,,18:30,키움1vs9NC,리뷰,하이라이트,SS-T,KNN-RGM-R,창원,-,"0,9"
953,2019,,18:30,LG7vs0한화,리뷰,하이라이트,SPO-TD-CMB,TJ-RTM-R,대전,-,"0,9"
954,2019,04.04(목),18:30,KT4vs5두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
955,2019,,18:30,롯데6vs7SK,리뷰,하이라이트,MS-T,KNN-RPM-R,문학,-,"0,9"
956,2019,,18:30,KIA7vs12삼성,리뷰,하이라이트,KN-T,T-R,대구,-,"0,9"
957,2019,,18:30,키움6vs5NC,리뷰,하이라이트,SS-T,KNN-RGM-R,창원,-,"0,9"
958,2019,,18:30,LG1vs2한화,리뷰,하이라이트,SPO-TD-CMB,TJ-RTM-R,대전,-,"0,9"
959,2019,04.05(금),18:30,NC7vs3두산,리뷰,하이라이트,SPO-2T,KNN-R,잠실,-,"0,9"
960,2019,,18:30,삼성0vs3SK,리뷰,하이라이트,MS-T,T-R,문학,-,"0,9"
961,2019,,18:30,한화2vs5롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
962,2019,,18:30,LG13vs0KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
963,2019,,18:30,키움4vs6KIA,리뷰,하이라이트,SPO-TK-CMB,,광주,-,"0,9"
964,2019,04.06(토),17:00,NC6vs5두산,리뷰,하이라이트,SPO-2T,KNN-R,잠실,-,"0,9"
965,2019,,17:00,삼성1vs2SK,리뷰,하이라이트,MS-T,T-R,문학,-,"0,9"
966,2019,,17:00,한화7vs9롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
967,2019,,17:00,LG1vs2KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
968,2019,,17:00,키움14vs4KIA,리뷰,하이라이트,SPO-TK-CMB,,광주,-,"0,9"
969,2019,04.07(일),14:00,NC5vs3두산,리뷰,하이라이트,SPO-2T,KNN-R,잠실,-,"0,9"
970,2019,,14:00,삼성2vs3SK,리뷰,하이라이트,MS-T,T-R,문학,-,"0,9"
971,2019,,14:00,한화16vs1롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
972,2019,,14:00,LG3vs4KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
973,2019,,14:00,키움vsKIA,,,SPO-TK-CMB,,광주,우천취소,"0,9"
974,2019,04.09(화),18:30,삼성vsLG,,,SPO-T,T-R,잠실,우천취소,"0,9"
975,2019,,18:30,두산vs롯데,,,MS-T,KNN-RPM-R,사직,우천취소,"0,9"
976,2019,,18:30,NCvsKIA,,,SS-T,KNN-R,광주,우천취소,"0,9"
977,2019,,18:30,KT3vs7키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
978,2019,,18:30,SKvs한화,,,KN-T,TJ-RTM-R,대전,우천취소,"0,9"
979,2019,04.10(수),18:30,삼성6vs5LG,리뷰,하이라이트,SPO-T,T-R,잠실,-,"0,9"
980,2019,,18:30,두산3vs1롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
981,2019,,18:30,NC1vs2KIA,리뷰,하이라이트,SS-T,KNN-R,광주,-,"0,9"
982,2019,,18:30,KT2vs4키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
983,2019,,18:30,SK8vs3한화,리뷰,하이라이트,KN-T,TJ-RTM-R,대전,-,"0,9"
984,2019,04.11(목),18:30,삼성2vs5LG,리뷰,하이라이트,SPO-T,T-R,잠실,-,"0,9"
985,2019,,18:30,두산5vs1롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
986,2019,,18:30,NC4vs2KIA,리뷰,하이라이트,SS-T,KNN-R,광주,-,"0,9"
987,2019,,18:30,KT8vs1키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
988,2019,,18:30,SK1vs0한화,리뷰,하이라이트,KN-T,TJ-RTM-R,대전,-,"0,9"
989,2019,04.12(금),18:30,두산0vs3LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
990,2019,,18:30,KIA4vs4SK,리뷰,하이라이트,SS-T,,문학,-,"0,9"
991,2019,,18:30,KT0vs5삼성,리뷰,하이라이트,SPO-2T,T-RDM-R,대구,-,"0,9"
992,2019,,18:30,한화3vs5키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
993,2019,,19:00,롯데1vs2NC,리뷰,하이라이트,MS-T,KNN-RPM-RGM-R,창원,-,"0,9"
994,2019,04.13(토),17:00,두산2vs5LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
995,2019,,17:00,KIA6vs4SK,리뷰,하이라이트,SS-T,,문학,-,"0,9"
996,2019,,17:00,KT5vs3삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
997,2019,,17:00,롯데5vs7NC,리뷰,하이라이트,MS-T,KNN-RPM-RGM-R,창원,-,"0,9"
998,2019,,17:00,한화3vs5키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
999,2019,04.14(일),14:00,두산8vs0LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1000,2019,,14:00,KIA4vs2SK,리뷰,하이라이트,SS-T,,문학,-,"0,9"
1001,2019,,14:00,KT12vs14삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
1002,2019,,14:00,롯데1vs8NC,리뷰,하이라이트,MS-T,KNN-RPM-RGM-R,창원,-,"0,9"
1003,2019,,14:00,한화3vs2키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1004,2019,04.16(화),18:30,SK3vs8두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1005,2019,,18:30,KIA9vs10롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1006,2019,,18:30,LG7vs2NC,리뷰,하이라이트,MS-T,KNN-RGM-R,창원,-,"0,9"
1007,2019,,18:30,한화2vs4KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1008,2019,,18:30,키움4vs0삼성,리뷰,하이라이트,SPO-T,T-R,포항,-,"0,9"
1009,2019,04.17(수),18:30,SK3vs12두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1010,2019,,18:30,KIA6vs8롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1011,2019,,18:30,LG4vs2NC,리뷰,하이라이트,MS-T,KNN-RGM-R,창원,-,"0,9"
1012,2019,,18:30,한화8vs5KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1013,2019,,18:30,키움5vs3삼성,리뷰,하이라이트,SPO-T,T-R,포항,-,"0,9"
1014,2019,04.18(목),18:30,SK4vs3두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1015,2019,,18:30,KIA9vs10롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1016,2019,,18:30,LG6vs1NC,리뷰,하이라이트,MS-T,KNN-RGM-R,창원,-,"0,9"
1017,2019,,18:30,한화5vs6KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1018,2019,,18:30,키움4vs5삼성,리뷰,하이라이트,SPO-T,T-R,포항,-,"0,9"
1019,2019,04.19(금),18:30,키움13vs3LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1020,2019,,18:30,NC14vs11SK,리뷰,하이라이트,MS-T,KNN-R,문학,-,"0,9"
1021,2019,,18:30,KT6vs5롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
1022,2019,,18:30,두산8vs6KIA,리뷰,하이라이트,SS-T,,광주,-,"0,9"
1023,2019,,18:30,삼성3vs4한화,리뷰,하이라이트,SPO-2T,T-RTM-R,대전,-,"0,9"
1024,2019,04.20(토),17:00,키움7vs3LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1025,2019,,17:00,NC4vs10SK,리뷰,하이라이트,MS-T,KNN-R,문학,-,"0,9"
1026,2019,,17:00,KT4vs5롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
1027,2019,,17:00,두산10vs1KIA,리뷰,하이라이트,SS-T,,광주,-,"0,9"
1028,2019,,17:00,삼성5vs12한화,리뷰,하이라이트,SPO-2T,T-R,대전,-,"0,9"
1029,2019,04.21(일),14:00,키움3vs5LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
1030,2019,,14:00,NC1vs4SK,리뷰,하이라이트,MS-T,KNN-R,문학,-,"0,9"
1031,2019,,14:00,KT6vs3롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
1032,2019,,14:00,두산9vs2KIA,리뷰,하이라이트,SS-T,,광주,-,"0,9"
1033,2019,,14:00,삼성16vs0한화,리뷰,하이라이트,SPO-2T,T-R,대전,-,"0,9"
1034,2019,04.23(화),18:30,KIA2vs9LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
1035,2019,,18:30,SKvs삼성,,,SS-T,T-R,대구,우천취소,"0,9"
1036,2019,,18:30,NC4vs3KT,리뷰,하이라이트,SPO-T,KNN-R,수원,-,"0,9"
1037,2019,,18:30,두산9vs3키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1038,2019,,18:30,롯데vs한화,,,SPO-2TD-CMB,TJ-RKNN-RTM-R,대전,우천취소,"0,9"
1039,2019,04.24(수),18:30,KIA3vs10LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
1040,2019,,18:30,SK9vs8삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
1041,2019,,18:30,NC10vs2KT,리뷰,하이라이트,SPO-T,KNN-R,수원,-,"0,9"
1042,2019,,18:30,두산3vs8키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1043,2019,,18:30,롯데4vs5한화,리뷰,하이라이트,SPO-2TD-CMB,TJ-RKNN-RTM-R,대전,-,"0,9"
1044,2019,04.25(목),18:30,KIAvsLG,,,MS-T,,잠실,우천취소,"0,9"
1045,2019,,18:30,SK4vs3삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
1046,2019,,18:30,NCvsKT,,,SPO-T,KNN-R,수원,우천취소,"0,9"
1047,2019,,18:30,두산6vs9키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
1048,2019,,18:30,롯데vs한화,,,SPO-2TD-CMB,TJ-RKNN-RTM-R,대전,우천취소,"0,9"
1049,2019,04.26(금),18:30,롯데8vs11두산,리뷰,하이라이트,KN-T,KNN-R,잠실,-,"0,9"
1050,2019,,18:30,LGvs삼성,,,SPO-2T,T-RDM-R,대구,우천취소,"0,9"
1051,2019,,18:30,SK2vs0KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1052,2019,,18:30,KIA4vs8키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
1053,2019,,19:00,한화vsNC,,,SS-T,KNN-RGM-R,창원,우천취소,"0,9"
1054,2019,04.27(토),17:00,롯데0vs7두산,리뷰,하이라이트,KN-T,S-RKNN-R,잠실,-,"0,9"
1055,2019,,17:00,LG8vs0삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
1056,2019,,17:00,한화1vs15NC,리뷰,하이라이트,SS-T,KNN-RGM-R,창원,-,"0,9"
1057,2019,,17:00,SK2vs1KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1058,2019,,17:00,KIA6vs4키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
1059,2019,04.28(일),14:00,롯데2vs9두산,리뷰,하이라이트,KN-T,KNN-R,잠실,-,"0,9"
1060,2019,,14:00,LG2vs1삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
1061,2019,,14:00,한화4vs10NC,리뷰,하이라이트,SS-T,KNN-RGM-R,창원,-,"0,9"
1062,2019,,14:00,SK3vs0KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
1063,2019,,14:00,KIA5vs13키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
1064,2019,04.30(화),18:30,KT9vs10LG,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1065,2019,,18:30,키움15vs5SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
1066,2019,,18:30,NC1vs6롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1067,2019,,18:30,삼성0vs8KIA,리뷰,하이라이트,SPO-TK-CMB,T-R,광주,-,"0,9"
1068,2019,,18:30,두산1vs2한화,리뷰,하이라이트,MS-TD-CMB,TJ-RTM-R,대전,-,"0,9"
1069,2019,05.01(수),18:30,KT2vs3LG,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1070,2019,,18:30,키움0vs2SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
1071,2019,,18:30,NC9vs5롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1072,2019,,18:30,삼성10vs2KIA,리뷰,하이라이트,SPO-TK-CMB,T-R,광주,-,"0,9"
1073,2019,,18:30,두산1vs4한화,리뷰,하이라이트,MS-TD-CMB,TJ-RTM-R,대전,-,"0,9"
1074,2019,05.02(목),18:30,KT4vs5LG,리뷰,하이라이트,SS-T,,잠실,-,"0,9"
1075,2019,,18:30,키움10vs8SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
1076,2019,,18:30,NC7vs6롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
1077,2019,,18:30,삼성1vs8KIA,리뷰,하이라이트,SPO-TK-CMB,T-R,광주,-,"0,9"
1078,2019,,18:30,두산5vs4한화,리뷰,하이라이트,MS-TD-CMB,TJ-RTM-R,대전,-,"0,9"
1079,2019,05.03(금),18:30,LG2vs7두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1080,2019,,18:30,SK11vs7롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
1081,2019,,18:30,삼성3vs8키움,리뷰,하이라이트,KN-T,T-R,고척,-,"0,9"
1082,2019,,18:30,KT5vs4한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
1083,2019,,19:00,KIA8vs4NC,리뷰,하이라이트,SPO-T,KNN-RGM-R,창원,-,"0,9"
1084,2019,05.04(토),14:00,LG2vs3두산,리뷰,하이라이트,K-2T,,잠실,-,"0,9"
1085,2019,,14:00,SK10vs4롯데,리뷰,하이라이트,M-T,KNN-RPM-R,사직,-,"0,9"
1086,2019,,14:00,삼성3vs1키움,리뷰,하이라이트,S-T,T-R,고척,-,"0,9"
1087,2019,,17:00,KIA1vs4NC,리뷰,하이라이트,MS-TSPO-T,KNN-RGM-R,창원,-,"0,9"
1088,2019,,17:00,KT9vs10한화,리뷰,하이라이트,KN-TSS-TSPO-2TD-CMB,,대전,-,"0,9"
1089,2019,05.05(일),14:00,LG2vs11두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
1090,2019,,14:00,SK4vs3롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
1091,2019,,14:00,KIA3vs10NC,리뷰,하이라이트,SPO-T,KNN-RGM-R,창원,-,"0,9"
1092,2019,,14:00,삼성2vs12키움,리뷰,하이라이트,KN-T,T-R,고척,-,"0,9"
1093,2019,,14:00,KT4vs6한화,리뷰,하이라이트,SS-TD-CMB,,대전,-,"0,9"
1094,2019,05.07(화),18:30,KIA3vs4두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1095,2019,,18:30,한화2vs11SK,리뷰,하이라이트,SPO-T,,문학,-,"0,9"
1096,2019,,18:30,NC3vs6삼성,리뷰,하이라이트,SS-T,T-RKNN-R,대구,-,"0,9"
1097,2019,,18:30,롯데2vs7KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
1098,2019,,18:30,LG12vs10키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
1099,2019,05.08(수),18:30,KIA0vs1두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1100,2019,,18:30,한화2vs17SK,리뷰,하이라이트,SPO-T,,문학,-,"0,9"
1101,2019,,18:30,NC0vs2삼성,리뷰,하이라이트,SS-T,T-RKNN-R,대구,-,"0,9"
1102,2019,,18:30,롯데4vs5KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
1103,2019,,18:30,LG0vs6키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
1104,2019,05.09(목),18:30,KIA5vs3두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1105,2019,,18:30,한화6vs1SK,리뷰,하이라이트,SPO-T,,문학,-,"0,9"
1106,2019,,18:30,NC4vs6삼성,리뷰,하이라이트,SS-T,T-RKNN-RDM-R,대구,-,"0,9"
1107,2019,,18:30,롯데13vs6KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
1108,2019,,18:30,LG1vs2키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
1109,2019,05.10(금),18:30,한화5vs2LG,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1110,2019,,18:30,롯데12vs5삼성,리뷰,하이라이트,MS-T,T-RKNN-RDM-R,대구,-,"0,9"
1111,2019,,18:30,키움6vs7KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1112,2019,,18:30,SK4vs1KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
1113,2019,,19:00,두산11vs12NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1114,2019,05.11(토),17:00,한화4vs6LG,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1115,2019,,17:00,롯데2vs9삼성,리뷰,하이라이트,MS-T,T-RKNN-R,대구,-,"0,9"
1116,2019,,17:00,두산12vs0NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1117,2019,,17:00,키움6vs2KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1118,2019,,17:00,SK10vs3KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
1119,2019,05.12(일),14:00,한화0vs2LG,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
1120,2019,,14:00,롯데10vs9삼성,리뷰,,MS-T,T-RKNN-R,대구,-,"0,9"
1121,2019,,14:00,두산3vs2NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1122,2019,,14:00,키움3vs9KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
1123,2019,,14:00,SK4vs3KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
1124,2019,05.14(화),18:30,삼성4vs3두산,리뷰,하이라이트,MS-T,T-R,잠실,-,"0,9"
1125,2019,,18:30,LG0vs4롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
1126,2019,,18:30,SK2vs8NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1127,2019,,18:30,KT6vs1KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
1128,2019,,18:30,키움3vs7한화,리뷰,하이라이트,SPO-TD-CMB,TJ-RTM-R,대전,-,"0,9"
1129,2019,05.15(수),18:30,삼성1vs3두산,리뷰,하이라이트,MS-T,T-R,잠실,-,"0,9"
1130,2019,,18:30,LG4vs8롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
1131,2019,,18:30,SK7vs3NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
1132,2019,,18:30,KT7vs4KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
1133,2019,,18:30,키움4vs5한화,리뷰,하이라이트,SPO-TD-CMB,TJ-RTM-R,대전,-,"0,9"
